Plate ,  Well ,  Part ,  Plasmid ,  Resistance ,  Well Status ,  Comments ,  Type ,  Subparts ,  Source ,  Gel Overall ,  Quantity ,  Plamsid ,  Sequencing ,  Seq Comment ,  Short Description , 
5637, 12P, BBa_I13023, pSB1C3, --, OK, , Project, 9, , , , , Long part(A), , "QPI Test Construct Intermediate (Q01400.E0430)", 
5637, 13A, BBa_I716106, pSB1C3, --, OK, , T7, 1, , , , , Confirmed(A), , "T7 Promoter (Mutant D)", 
5637, 13B, BBa_I14017, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "P(Rhl)", 
5637, 13C, BBa_I716107, pSB1C3, --, OK, , T7, 1, , , , , Confirmed(A), , "T7 Promoter (Mutant E)", 
5637, 13D, BBa_I14033, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "P(Cat)", 
5637, 13E, BBa_I718009, pSB1C3, --, OK, , Project, 6, , , , , Confirmed(A), , "pTet-lox71-rbs-gfp-ter", 
5637, 13F, BBa_I12036, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Modified lamdba Prm promoter (cooperative repression by 434 cI)", 
5637, 13G, BBa_I718011, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "rbs-dapA coli", 
5637, 13H, BBa_I15009, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "phycocyanobilin:ferredoxin oxidoreductase (PcyA) from synechocystis", 
5637, 13I, BBa_I718012, pSB1C3, --, OK, , Project, 4, , , , , Confirmed(A), , "ptet-lox71-ter", 
5637, 13J, BBa_I759001, pSB1C3, --, OK, , Intermediate, 1, , , , , Inconsistent(A), , "pTet-spacer-N", 
5637, 13K, BBa_I718013, pSB1C3, --, OK, , Project, 5, , , , , Confirmed(A), , "ter-lox66-rbs-dapA Coli", 
5637, 13L, BBa_I759002, pSB1C3, --, OK, , Intermediate, 1, , , , , Confirmed(A), , "pTet-spacer-cro", 
5637, 13M, BBa_I718014, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "rbs-dapA (B. Subtilis)", 
5637, 13N, BBa_J06800, pSB1C3, --, OK, , Inverter, 5, , , , , Single error(A), , "QPI (B0034.J06500.B0015.R0011)", 
5637, 13O, BBa_I718015, pSB1C3, --, OK, , Project, 5, , , , , Confirmed(A), , "ter-lox66-rbs-dapA (B. Subtilis)", 
5637, 13P, BBa_J06801, pSB1C3, --, OK, , Inverter, 5, , , , , Confirmed(A), , "QPI (B0034.J06501.B0015.R0011)", 
5637, 14A, BBa_K206000, pSB1C3, --, OK, " ", Regulatory, 1, , , , , Confirmed(A), , "pBAD strong", 
5637, 14B, BBa_I13261, pSB1C3, --, OK, , Signalling, 10, , , , , Long part(A), , "Lux Receiver (I13263 with reversed part order)", 
5637, 14C, BBa_K206001, pSB1C3, --, OK, " ", Regulatory, 1, , , , , Inconsistent(A), , "pBAD weak", 
5637, 14D, BBa_I13263, pSB1C3, --, OK, , Signalling, 10, , , , , Long part(A), , "Lux Receiver (HSL & R0063 driven)", 
5637, 14E, BBa_K228001, pSB1C3, --, OK, , RNA, 1, , , , , Confirmed(A), , "SupD-tRNA", 
5637, 14F, BBa_I13606, pSB1C3, --, OK, , Measurement, 10, , , , , Inconsistent(A), , "Reporter Construct (Ty+Lc+)", 
5637, 14G, BBa_K145151, pSB1C3, --, , , Coding, 1, , , , , Confirmed(A), , "ccdB coding region", 
5637, 14H, BBa_I13604, pSB1C3, --, OK, , Reporter, 10, , , , , Inconsistent(A), , "Reporter construct for constitutive YFP and inducible CFP ", 
5637, 14I, BBa_K145215, pSB1C3, --, OK, , Generator, 5, , , , , Inconsistent(A), , "FILTER Key (TetR promoter + key)", 
5637, 14J, BBa_I13605, pSB1C3, --, OK, , Reporter, 10, , , , , Inconsistent(A), , "Reporter Construct (Ly-Tc-) for constitutive CFP and inducible YFP", 
5637, 14K, BBa_K145201, pSB1C3, --, OK, , Generator, 5, , , , , Confirmed(A), , "INPUT TetR generator", 
5637, 14L, BBa_I13404, pSB1C3, --, OK, , Project, 9, , , , , Long part(A), , "RBS.GFP + PBad CFP", 
5637, 14M, BBa_K145300, pSB1C3, --, OK, , Composite, 5, , , , , Confirmed(A), , "Lactonase controlled by key/lock", 
5637, 14N, BBa_I13405, pSB1C3, --, OK, , Project, 9, , , , , Inconsistent(A), , "RBS.YFP + Pbad CFP", 
5637, 14O, BBa_K145303, pSB1C3, --, OK, , Generator, 5, , , , , Confirmed(A), , "GFP generator controlled by key/lock", 
5637, 14P, BBa_I13516, pSB1C3, --, OK, , Composite, 3, , , , , Long part(A), , "Screening Plasmid Intermediate", 
5637, 15A, BBa_S03855, pSB1C3, --, OK, , Intermediate, 5, , , , , Confirmed(A), , "I718017:E0840", 
5637, 15B, BBa_J06702, pSB1C3, --, OK, "Registry Update -> Harvard iGEM2005 - 1", Reporter, 4, , , , , Confirmed(A), , "mCherry  bacterial with RBS and forward terminator", 
5637, 15C, BBa_S03857, pSB1C3, --, OK, , Intermediate, 5, , , , , Confirmed(A), , "E0840:I718016", 
5637, 15D, BBa_E0030, pSB1C3, --, OK, "MIT Distribution 4.04 -> BioBricks 1", Coding, 1, , , , , Confirmed(A), , "enhanced yellow fluorescent protein derived from A. victoria GFP", 
5637, 15E, BBa_S03858, pSB1C3, --, OK, , Intermediate, 3, , , , , Confirmed(A), , "I718017:B0015", 
5637, 15F, BBa_S03575, pSB1C3, --, OK, "Registry 2006 -> 2006 Source Plate 3", Intermediate, 2, , , , , Confirmed(A), , "B0034:J32020", 
5637, 15G, BBa_S03859, pSB1C3, --, OK, , Intermediate, 3, , , , , Confirmed(A), , "B0015:I718016", 
5637, 15H, BBa_P0140, pSB1C3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> TetR  [S0163]", 
5637, 15I, BBa_I742109, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "COMT gene with ribosome binding site", 
5637, 15J, BBa_P0340, pSB1C3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> TetR  [S0157]", 
5637, 15K, BBa_S03877, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034:I15008", 
5637, 15L, BBa_P0353, pSB1C3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cII (p22)   [S0161]", 
5637, 15M, BBa_I13452, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "Adds another BioBrick site", 
5637, 15N, BBa_P0451, pSB1C3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cI (lambda)   [S0153]", 
5637, 15O, BBa_I13500, pSB1C3, --, OK, , Composite, 2, , , , , Confirmed(A), , "Screening plasmid intermediate", 
5637, 15P, BBa_P0453, pSB1C3, --, OK, "MIT Distribution 4.04 -> BioBricks 2", Generator, 4, , , , , Confirmed(A), , "PoPS -> cII (p22)   [S0155]", 
5637, 16A, BBa_K091100, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "pLac_lux hybrid promoter", 
5637, 16B, BBa_I13515, pSB1C3, --, OK, , Measurement, 7, , , , , Long part(A), , "Screening Plasmid 4", 
5637, 16C, BBa_K091146, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "pLas/Lux Hybrid Promoter", 
5637, 16D, BBa_I13517, pSB1C3, --, OK, , Composite, 3, , , , , Long part(A), , "Screening plasmid intermediate", 
5637, 16E, BBa_K081005, pSB1C3, --, OK, , Composite, 2, , , , , Confirmed(A), , "constitutive promoter family member and RBS", 
5637, 16F, BBa_I13907, pSB1C3, --, OK, , Device, 20, , , , , Inconsistent(A), , "Ring Oscillator Synchronization Device (lac)", 
5637, 16G, BBa_K081007, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "cI repressor (TERM-)", 
5637, 16H, BBa_I13974, pSB1C3, --, OK, , Project, 10, , , , , Long part(A), , "intermediate for lac synchro device", 
5637, 16I, BBa_K081008, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Inconsistent(A), , "luxI protein generator (TERM-)", 
5637, 16J, BBa_I13977, pSB1C3, --, OK, , Project, 10, , , , , Long part(A), , "intermediate for lac relaxation oscillator", 
5637, 16K, BBa_K081009, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "lasI protein generator (TERM-)", 
5637, 16L, BBa_I15015, pSB1C3, --, OK, , Reporter, 4, , , , , Inconsistent(A), , "polycistronic ECFP+EYFP under B0032", 
5637, 16M, BBa_K081013, pSB1C3, --, OK, , Composite, 3, , , , , Confirmed(A), , "RBS - cI - RBS", 
5637, 16N, BBa_I13513, pSB1C3, --, OK, , Measurement, 8, , , , , Long part(A), , "Screening Plasmid 2", 
5637, 16O, BBa_K081017, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "pcyA protein generator (TERM-)", 
5637, 16P, BBa_I715040, pSB1C3, --, OK, , Reporter, 5, , , , , Inconsistent(A), , "pLac-RBS-RFP-RBS-GFP", 
5637, 17A, BBa_I13502, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "Screening plasmid intermediate", 
5637, 17B, BBa_I12006, pSB1C3, --, OK, "Registry Update -> Box 5", Regulatory, 1, , , , , Confirmed(A), , "Modified lamdba Prm promoter (repressed by 434 cI)", 
5637, 17C, BBa_I13504, pSB1C3, --, OK, , Reporter, 4, , , , , Confirmed(A), , "Screening plasmid intermediate", 
5637, 17D, BBa_I12007, pSB1C3, --, OK, "Registry Update -> Box 5", Regulatory, 1, , , , , Confirmed(A), , "Modified lambda Prm promoter (OR-3 obliterated)", 
5637, 17E, BBa_I15016, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "B0032.ECFP", 
5637, 17F, BBa_I14015, pSB1C3, --, OK, "Registry Update -> Box 5", Regulatory, 1, , , , , Inconsistent(A), , "P(Las) TetO", 
5637, 17G, BBa_I15017, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "B0032.EYFP", 
5637, 17H, BBa_I14032, pSB1C3, --, OK, "Registry Update -> Box 5", Regulatory, 1, , , , , Confirmed(A), , "promoter P(Lac) IQ", 
5637, 17I, BBa_B0040, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "Spacer.1 (generic)", 
5637, 17J, BBa_I11033, pSB1C3, --, OK, "Registry Update -> Box 5", DNA, 1, , , , , Confirmed(A), , "P22 ''attP''", 
5637, 17K, BBa_I13001, pSB1C3, --, OK, , Reporter, 4, , , , , Confirmed(A), , "RBS B0030 w/ YFP (-LVA) TT", 
5637, 17L, BBa_I11032, pSB1C3, --, OK, "Registry Update -> Box 5", DNA, 1, , , , , Inconsistent(A), , "P22 ''attB''  reverse complement", 
5637, 17M, BBa_J61001, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "[R6K] Origin of replication", 
5637, 17N, BBa_I11021, pSB1C3, --, OK, "Registry Update -> Box 5", Coding, 1, , , , , Inconsistent(A), , "excisionase from E. coli phage lambda (removes prophage from host genome)", 
5637, 17O, BBa_J23119, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "constitutive promoter family member", 
5637, 17P, BBa_I15008, pSB1C3, --, OK, "Registry Update -> Box 5", Coding, 1, , , , , Confirmed(A), , "heme oxygenase (ho1) from Synechocystis", 
5637, 18A, BBa_K081000, pSB1C3, --, OK, , Composite, 4, , , , , Inconsistent(A), , "Mux CH0", 
5637, 18B, BBa_I746370, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "P2 ogr inducing PF promoter", 
5637, 18C, BBa_K081001, pSB1C3, --, OK, , Composite, 4, , , , , Confirmed(A), , "Mux CH1", 
5637, 18D, BBa_I746371, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "P2 ogr inducing PO promoter", 
5637, 18E, BBa_K081024, pSB1C3, --, OK, , Composite, 4, , , , , Confirmed(A), , "pcyA protein generator and Pomp", 
5637, 18F, BBa_I746372, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "P2 ogr inducing PP promoter", 
5637, 18G, BBa_K117000, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "Lysis gene (promotes lysis in colicin-producing bacteria strain)", 
5637, 18H, BBa_I746382, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "PSP3 pag inducing PP promoter", 
5637, 18I, BBa_K117002, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "LsrA promoter (indirectly activated by AI-2)", 
5637, 18J, BBa_I746385, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "PSP3 pag inducing PLL promoter", 
5637, 18K, BBa_K117008, pSB1C3, --, OK, , Reporter, 5, , , , , Confirmed(A), , "pLsrA-YFP", 
5637, 18L, BBa_I746392, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "phiR73 delta inducing PP promoter", 
5637, 18M, BBa_K118002, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "crtB coding sequence encoding phytoene synthase", 
5637, 18N, BBa_I746394, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "phiR73 delta inducing Psid promoter", 
5637, 18O, BBa_K118006, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "rbs+crtB (phytoene synthase)", 
5637, 18P, BBa_I746395, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "phiR73 delta inducing PLL promoter", 
5637, 19A, BBa_I13002, pSB1C3, --, OK, , Reporter, 4, , , , , Confirmed(A), , "RBS B0031 w/ YFP (-LVA) TT", 
5637, 19B, BBa_I11031, pSB1C3, --, OK, "Registry Update -> Box 5", Coding, 1, , , , , Confirmed(A), , "excisionase from E. coli phage P22 (removes prophage from host genome)", 
5637, 19C, BBa_I13600, pSB1C3, --, OK, , Reporter, 5, , , , , Confirmed(A), , "Tet with CFP reporter (without LVA tag)", 
5637, 19D, BBa_E2050, pSB1C3, --, OK, "Registry Update -> Box 5", Coding, 1, , , , , Confirmed(A), , "derivative of mRFP1  yeast-optimized", 
5637, 19E, BBa_S03154, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0078", 
5637, 19F, BBa_M0100, pSB1C3, --, OK, "Registry Update -> Jen-Box 2", RNA, 1, , , , , Inconsistent(A), , "tRNA_Arg5 to use as transcriptional reporter", 
5637, 19G, BBa_I0466, pSB1C3, --, OK, , Signalling, 4, , , , , Partially confirmed(A), , "RhlR Protein Generator", 
5637, 19H, BBa_K200000, pSB1C3, --, OK, , Coding, 1, iGEM09_Imperial, , , , Confirmed(A), , "Colanic acid global regulator -> RcsB", 
5637, 19I, BBa_P0151, pSB1C3, --, OK, , Generator, 4, iGEM09_Imperial, , , , Confirmed(A), , "PoPS -> cI (lambda)   [S0165]", 
5637, 19J, BBa_J04500, pSB1C3, --, OK, , Intermediate, 2, iGEM09_Imperial, , , , Confirmed(A), , "IPTG inducible promoter with RBS", 
5637, 19K, BBa_E0430, pSB1C3, --, OK, , Reporter, 4, iGEM09_Imperial, , , , Confirmed(A), , "EYFP (RBS+ LVA- TERM) (B0034.E0030.B0015)", 
5637, 19L, BBa_J04650, pSB1C3, --, OK, , Reporter, 3, iGEM09_Imperial, , , , Confirmed(A), , "E1010.B0015", 
5637, 19M, BBa_R1051, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Promoter  Standard (lambda cI regulated)<br>", 
5637, 19N, BBa_K082003, pSB1C3, --, OK, " ", Coding, 1, , , , , Confirmed(A), , "GFP(+LVA)", 
5637, 19O, BBa_I13453, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Pbad promoter", 
5637, 19P, BBa_K082006, pSB1C3, --, OK, " ", Coding, 1, , , , , Inconsistent(A), , "LuxR-G2F", 
5637, 20A, BBa_K118007, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "rbs+appY (encoding a DNA-binding transcriptional activator)", 
5637, 20B, BBa_I746009, pSB1C3, --, OK, , Intermediate, 8, , , , , Long part(A), , "AIP generator + outer membrane permeability", 
5637, 20C, BBa_K118011, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "PcstA (glucose-repressible promoter)", 
5637, 20D, BBa_S03827, pSB1C3, --, OK, , Intermediate, 13, , , , , Inconsistent(A), , "I722005:A340620", 
5637, 20E, BBa_K118015, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "glgC coding sequence encoding ADP-glucose pyrophosphorylase", 
5637, 20F, BBa_I744204, pSB1C3, --, OK, , Composite, 15, , , , , Long part(A), , "Tc sensor and cl lambda generator (Tet promoter) ", 
5637, 20G, BBa_K118016, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "glgC16 (glgC with G336D substitution)", 
5637, 20H, BBa_J23040, pSB1C3, --, OK, , Signalling, 10, , , , , Inconsistent(A), , "[TetR][rbs][LuxR][dblTerm][LuxPR]+[rbs][LacI][dblTerm]  "AHL-dependent inverter"", 
5637, 20I, BBa_K118021, pSB1C3, --, OK, , Measurement, 2, , , , , Confirmed(A), , "PcstA+rbs+xylE", 
5637, 20J, BBa_J24018, pSB1C3, --, OK, , Signalling, 10, , , , , Long part(A), , "TetR promoted AHL sensor and LacI producer", 
5637, 20K, BBa_K118027, pSB1C3, --, OK, , Composite, 3, , , , , Confirmed(A), , "PcstA + lacZ", 
5637, 20L, BBa_J45014, pSB1C3, --, OK, , Coding, 1, , , , , Long part(A), , "alcohol acetyltransferase I; converts isoamyl alcohol to isoamyl acetate (banana odor)", 
5637, 20M, BBa_K103003, pSB1C3, --, OK, , Protein_Domain, 1, , , , , Confirmed(A), , "B domain of Staphylococcal protein A", 
5637, 20N, BBa_I15018, pSB1C3, --, OK, , Reporter, 4, , , , , Inconsistent(A), , "polycistronic ECFP+EYFP under B0031", 
5637, 20O, BBa_K082034, pSB1C3, --, OK, , Generator, 5, , , , , Bad Sequencing(A), , "lacI regulated GFP generator", 
5637, 20P, BBa_I13537, pSB1C3, --, OK, , Project, 12, , , , , Long part(A), , "Two promoter screening plasmid v1.0", 
5637, 21A, BBa_B0030, pSB1C3, --, OK, , RBS, 1, , , , , Single error(A), , "RBS.1 (strong) -- modified from R. Weiss", 
5637, 21B, BBa_K081015, pSB1C3, --, OK, , Generator, 3, , , , , Inconsistent(A), , "luxI protein generator - PoPS->luxI", 
5637, 21C, BBa_J44001, pSB1C3, --, OK, , RBS, 1, , , , , Inconsistent(A), , "Reverse RBS (RBS<sub>rev</sub>)  -- corresponds to BBa_B0030", 
5637, 21D, BBa_K081019, pSB1C3, --, OK, , Generator, 4, , , , , Confirmed(A), , "luxR protein generator under Plambda regulation", 
5637, 21E, BBa_J63008, pSB1C3, --, OK, , Tag, 1, , , , , Confirmed(A), , "SV40 nuclear localization sequence from SV40; yeast codon optimized", 
5637, 21F, BBa_K143001, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "5’ Integration Sequence for the amyE locus of B. subtilis", 
5637, 21G, BBa_S03518, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034:C0040", 
5637, 21H, BBa_K165037, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "TEF2 yeast constitutive promoter", 
5637, 21I, BBa_J24679, pSB1C3, --, OK, , Translational_Unit, 2, , , , , Confirmed(A), , "RBS + LacI", 
5637, 21J, BBa_K084007, pSB1C3, --, OK, , Signalling, 3, , , , , Confirmed(A), , "Lac repressible lasI generator (No LVA )", 
5637, 21K, BBa_J09855, pSB1C3, --, OK, , Composite, 6, , , , , Confirmed(A), , "Constitutive luxR device with pLuxR", 
5637, 21L, BBa_K081012, pSB1C3, --, OK, , Generator, 3, , , , , Confirmed(A), , "GFP protein generator - PoPS->GFP", 
5637, 21M, BBa_I13458, pSB1C3, --, OK, , Generator, 1, , , , , Confirmed(A), , "promoter C and arabinose C operon", 
5637, 21N, BBa_K081014, pSB1C3, --, OK, , Generator, 3, , , , , Confirmed(A), , "RFP protein generator - PoPS->RFP", 
5637, 21O, BBa_J01003, pSB1C3, --, OK, , Conjugation, 1, , , , , Confirmed(A), , "OriT-R (Origin of transfer for the R-plasmid nic region)", 
5637, 21P, BBa_K081016, pSB1C3, --, OK, , Generator, 3, , , , , Confirmed(A), , "lasI protein generator - PoPS->lasI", 
5637, 22A, BBa_K098991, pSB1C3, --, OK, , Composite, 5, , , , , Confirmed(A), , "cI promoter with GFP reporter", 
5637, 22B, BBa_I13538, pSB1C3, --, OK, , Composite, 11, , , , , Inconsistent(A), , "Two promoter screening plasmid v1.1", 
5637, 22C, BBa_K137040, pSB1C3, --, OK, , Device, 5, , , , , Confirmed(A), , "Coding SSM device: GFP with (AGTC)10 after start codon", 
5637, 22D, BBa_I13533, pSB1C3, --, OK, , Measurement, 8, , , , , Long part(A), , "Screening Plasmid 2.5", 
5637, 22E, BBa_K137042, pSB1C3, --, OK, , Device, 5, , , , , Confirmed(A), , "Regulatory SSM device: Promoter with (TA)10 repeat expressing GFP", 
5637, 22F, BBa_I13539, pSB1C3, --, OK, , Composite, 11, , , , , Long part(A), , "Two promoter screening plasmid v1.2", 
5637, 22G, BBa_K137043, pSB1C3, --, OK, , Device, 5, , , , , Confirmed(A), , "Regulatory SSM device: Promoter with (TA)9 repeat expressing GFP", 
5637, 22H, BBa_I13544, pSB1C3, --, OK, , Composite, 7, , , , , Inconsistent(A), , "Intermediate in two promoter screening plasmid", 
5637, 22I, BBa_K105004, pSB1C3, --, OK, , Protein_Domain, 1, , , , , Confirmed(A), , "cI - repressor from E.coli phage lambda", 
5637, 22J, BBa_T9002, pSB1C3, --, OK, , Signalling, 10, , , , , Long part(A), , "GFP Producer Controlled by 3OC6HSL Receiver Device", 
5637, 22K, BBa_K105022, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "lex A - operator", 
5637, 22L, BBa_I13543, pSB1C3, --, OK, , Composite, 6, , , , , Inconsistent(A), , "Intermediate in two promoter screening plasmid", 
5637, 22M, BBa_K105024, pSB1C3, --, OK, , Regulatory, 1, , , , , Confirmed(A), , "Gal4 - operator", 
5637, 22N, BBa_I732906, pSB1C3, --, OK, , Device, 6, , , , , Long part(A), , "[aTc] -> [LRLb]", 
5637, 22O, BBa_K116638, pSB1C3, --, OK, , Generator, 5, , , , , Bad Sequencing(A), , "pLac + RBS + LuxI + T", 
5637, 22P, BBa_I732913, pSB1C3, --, OK, , Measurement, 8, , , , , Inconsistent(A), , "[aTC] -> RFP", 
5637, 23A, BBa_I732007, pSB1C3, --, OK, , DNA, 1, , , , , Confirmed(A), , "BglII + BamHI", 
5637, 23B, BBa_K081021, pSB1C3, --, OK, , Generator, 3, , , , , Confirmed(A), , "pcyA protein generator - PoPS->pcyA", 
5637, 23C, BBa_I732101, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "LRLa", 
5637, 23D, BBa_K137055, pSB1C3, --, OK, , Composite, 5, , , , , Confirmed(A), , "Constitutive pabA expression construct", 
5637, 23E, BBa_I715022, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "Amino Portion of RFP", 
5637, 23F, BBa_E0420, pSB1C3, --, OK, , Reporter, 4, , , , , Partially confirmed(A), , "ECFP (RBS+ LVA- TERM) (B0034.E0020.B0015)", 
5637, 23G, BBa_I746104, pSB1C3, --, OK, , Regulatory, 1, , , , , Inconsistent(A), , "P2 promoter in agr operon from S. aureus", 
5637, 23H, BBa_S0102, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0050", 
5637, 23I, BBa_I714033, pSB1C3, --, OK, , RNA, 1, , , , , Confirmed(A), , "crRNA-lock3-var1  (A new "lock" designed by our team)", 
5637, 23J, BBa_S0103, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0051", 
5637, 23K, BBa_I763007, pSB1C3, --, OK, , Reporter, 5, , , , , Inconsistent(A), , "promoter lambda (cI regulated) with RFP reporter ", 
5637, 23L, BBa_S0104, pSB1C3, --, OK, , Intermediate, 2, , , , , Confirmed(A), , "B0034.C0052", 
5637, 23O, BBa_J04450, pSB1C3, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
5637, 23P, BBa_J04450, pSB1C3, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
5637, 24A, BBa_K116640, pSB1C3, --, OK, , Generator, 5, , , , , Confirmed(A), , "pTet + RBS + LuxR + T", 
5637, 24B, BBa_I716103, pSB1C3, --, OK, , T7, 1, , , , , Inconsistent(A), , "T7rnap (T7 RNA Polymerase) - ATG Start Codon", 
5637, 24C, BBa_K137058, pSB1C3, --, OK, , Device, 7, , , , , Confirmed(A), , "GFP fimE switch with 250 bp tetR promoter ", 
5637, 24D, BBa_S03813, pSB1C3, --, OK, , Intermediate, 4, , , , , Inconsistent(A), , "S0103:J06602", 
5637, 24E, BBa_C0050, pSB1C3, --, OK, , Coding, 1, , , , , Confirmed(A), , "cI repressor from phage HK022  (+LVA?)", 
5637, 24F, BBa_S03814, pSB1C3, --, OK, , Intermediate, 4, , , , , Inconsistent(A), , "S0100:J06602", 
5637, 24G, BBa_K079050, pSB1C3, --, OK, , Reporter, 6, , , , , Single error(A), , "GFP reporter protein under the control of the J23100 constitutive promoter and LexA 2 operator", 
5637, 24H, BBa_J24676, pSB1C3, --, OK, , Device, 9, , , , , Long part(A), , "pBAD to tetR coding region  lacI coding region  and mCherry reporter", 
5637, 24I, BBa_K145301, pSB1C3, --, OK, , Composite, 5, , , , , Confirmed(A), , "lacI controlled by key/lock", 
5637, 24J, BBa_J24675, pSB1C3, --, OK, , Composite, 6, , , , , Inconsistent(A), , "PoPS-> lacI and mCherry", 
5637, 24K, BBa_K081020, pSB1C3, --, OK, , Translational_Unit, 4, , , , , Long part(A), , "cI and lasR protein generator (TERM-)", 
5637, 24L, BBa_J06620, pSB1C3, --, OK, , Intermediate, 9, , , , , Long part(A), , "Construction intermediate: Lambda cI QPI with EYFP (Q04510.E0430)", 
5637, 24O, BBa_J04450, pSB1C3, --, OK, " ", Reporter, 5, , , , , Confirmed(A), , "RFP Coding Device", 
5637, 24P, BBa_J04450, pSB1C3, --, OK, " ", Reporter, 5, , , , , Inconsistent(A), , "RFP Coding Device", 
